year,concourse,test,gender,age,value
2024,mlli,100mt_run,F,20,14.165385108972787
2024,mlli,100mt_run,F,22,13.401514515490577
2024,mlli,100mt_run,F,21,13.076701687955847
2024,mlli,100mt_run,F,19,13.4202817890936
2024,mlli,100mt_run,F,19,11.81266556604197
2024,mlli,100mt_run,F,17,12.052887527576912
2024,mlli,100mt_run,F,19,12.177300387645598
2024,mlli,100mt_run,F,19,12.502753172398519
2024,mlli,100mt_run,F,21,13.899774226723437
2024,mlli,100mt_run,F,19,12.594520944639939
2024,mlli,100mt_run,F,19,13.12183744596061
2024,mlli,100mt_run,F,22,14.799228297786065
2024,mlli,100mt_run,F,21,13.143736028938575
2024,mlli,100mt_run,F,19,14.237515568467087
2024,mlli,100mt_run,F,16,15.099573479985185
2024,mlli,100mt_run,F,17,16.191843663198554
2024,mlli,100mt_run,F,19,15.074966917634129
2024,mlli,100mt_run,F,19,15.991450386149156
2024,mlli,100mt_run,F,19,17.760462206186094
2024,mlli,100mt_run,F,21,13.909019365211478
2024,mlli,100mt_run,F,22,17.151635465318787
2024,mlli,100mt_run,F,21,16.85660340349842
2024,mlli,100mt_run,F,20,15.608775066454808
2024,mlli,100mt_run,F,20,14.330913218417319
2024,mlli,100mt_run,F,17,16.608194261570805
2024,mlli,100mt_run,F,21,15.705760936404296
2024,mlli,100mt_run,F,19,16.849014317032054
2024,mlli,100mt_run,F,21,16.532778218285163
2024,mlli,100mt_run,F,18,18.902668336981375
2024,mlli,100mt_run,F,19,16.140966558790463
2024,mlli,100mt_run,F,17,14.964753761067202
2024,mlli,100mt_run,F,19,16.768913452434475
2024,mlli,100mt_run,F,22,16.829995025957647
2024,mlli,100mt_run,F,18,18.538781362860654
2024,mlli,100mt_run,F,19,17.752666868871867
2024,mlli,100mt_run,F,19,17.035306588724264
2024,mlli,100mt_run,F,20,18.694954336829344
2024,mlli,100mt_run,F,18,14.716855418515724
2024,mlli,100mt_run,F,19,15.540372700875379
2024,mlli,100mt_run,F,17,15.110136087891712
2024,mlli,1000mt_run,M,19,153.6566049570532
2024,mlli,1000mt_run,M,19,137.52019072511405
2024,mlli,1000mt_run,M,18,159.0054143496775
2024,mlli,1000mt_run,M,20,161.28677659669458
2024,mlli,1000mt_run,M,19,126.58757773615396
2024,mlli,1000mt_run,M,17,134.37384591765218
2024,mlli,1000mt_run,M,24,194.30112725701113
2024,mlli,1000mt_run,M,19,186.30763333781553
2024,mlli,1000mt_run,M,19,191.69757916492281
2024,mlli,1000mt_run,M,21,176.64520930367556
2024,mlli,1000mt_run,M,16,207.82916354753092
2024,mlli,1000mt_run,M,19,206.00025483772106
2024,mlli,1000mt_run,M,17,193.18855255610188
2024,mlli,1000mt_run,M,18,212.29034172542458
2024,mlli,1000mt_run,M,19,200.4151681605368
2024,mlli,1000mt_run,M,16,176.5327356681017
2024,mlli,1000mt_run,M,19,198.63751411348497
2024,mlli,1000mt_run,M,20,174.74011318507803
2024,mlli,1000mt_run,M,18,207.8121054235309
2024,mlli,1000mt_run,M,20,191.10133360224745
2024,mlli,1000mt_run,M,19,188.6724774561853
2024,mlli,1000mt_run,M,21,179.74326820072906
2024,mlli,1000mt_run,M,19,214.00574409613253
2024,mlli,1000mt_run,M,20,189.21846932276156
2024,mlli,1000mt_run,M,20,184.29009920106407
2024,mlli,1000mt_run,M,19,253.09758957656499
2024,mlli,1000mt_run,M,22,295.5508409065607
2024,mlli,1000mt_run,M,20,287.54131508947575
2024,mlli,1000mt_run,M,20,289.81116535660743
2024,mlli,1000mt_run,M,21,290.6794081443784
2024,mlli,1000mt_run,M,23,372.79908484178213
2024,mlli,1000mt_run,M,18,250.49207921353846
2024,mlli,1000mt_run,M,22,245.4123490045662
2024,mlli,1000mt_run,M,18,230.93890904410188
2024,mlli,1000mt_run,M,19,299.5670122836238
2024,mlli,1000mt_run,M,21,324.1906700506028
2024,mlli,1000mt_run,M,21,264.530522032566
2024,mlli,1000mt_run,M,18,229.67248910579866
2024,mlli,1000mt_run,M,21,230.4249016468205
2024,mlli,1000mt_run,M,21,301.2284538155857
2024,mlli,1000mt_run,M,23,305.67620021776526
2024,mlli,1000mt_run,M,18,296.07140487864933
2024,mlli,1000mt_run,M,20,238.05553405014268
2024,mlli,1000mt_run,M,19,281.14374350720254
2024,mlli,1000mt_run,M,19,275.600918838755
2024,mlli,1000mt_run,M,20,280.4970526429926
2024,mlli,1000mt_run,M,19,311.8285813415131
2024,mlli,1000mt_run,M,20,280.73258634118474
2024,mlli,1000mt_run,M,20,302.58785102745094
2024,mlli,1000mt_run,M,18,273.2437953354668
2024,mlli,1000mt_run,M,23,283.8777311371192
2024,mlli,1000mt_run,M,20,300.30183484024997
2024,mlli,1000mt_run,M,17,200.05652064692802
2024,mlli,1000mt_run,M,19,254.65578161484953
2024,mlli,1000mt_run,M,20,247.42211259394583
2024,mlli,1000mt_run,M,19,239.3338632843196
2024,mlli,1000mt_run,M,19,256.79317194111917
2024,mlli,1000mt_run,M,21,341.757182939251
2024,mlli,1000mt_run,M,19,228.44010644672431
2024,mlli,1000mt_run,M,19,316.4773610203911
2024,mlli,1000mt_run,M,19,189.22225096244136
2024,mlli,1000mt_run,M,19,253.9255185606828
2024,mlli,1000mt_run,M,19,277.81214712504027
2024,mlli,1000mt_run,M,20,298.13867190524536
2024,mlli,1000mt_run,M,21,304.13887583005703
2024,mlli,1000mt_run,M,20,308.0806672895964
2024,mlli,1000mt_run,M,20,253.261196532075
2024,mlli,1000mt_run,M,19,247.80711395210076
2024,mlli,1000mt_run,M,19,311.1828423003434
2024,mlli,1000mt_run,M,17,260.8173924056825
2024,mlli,1000mt_run,M,22,208.76705647977974
2024,mlli,1000mt_run,M,19,215.60221372783292
2024,mlli,1000mt_run,M,18,225.86629027192265
2024,mlli,1000mt_run,M,20,293.8637157145807
2024,mlli,1000mt_run,M,19,276.8364353313871
2024,mlli,1000mt_run,M,21,303.14329699525285
2024,mlli,1000mt_run,M,20,249.49187297584635
2024,mlli,1000mt_run,M,18,277.60990517168227
2024,mlli,1000mt_run,M,19,300.0283389104322
2024,mlli,1000mt_run,M,18,255.15136609342855
2024,mlli,1000mt_run,M,19,291.92521140275574
2024,mlli,1000mt_run,M,17,238.22755482880075
2024,mlli,1000mt_run,M,22,252.57341536487655
2024,mlli,1000mt_run,M,20,251.6765810880802
2024,mlli,1000mt_run,M,20,212.5996970117261
2024,mlli,1000mt_run,M,20,293.3746790777079
2024,mlli,1000mt_run,M,20,247.46868767026925
2024,mlli,1000mt_run,M,18,270.599717698929
2024,mlli,1000mt_run,M,20,293.0758396274836
2024,mlli,1000mt_run,M,22,291.4334964494373
2024,mlli,1000mt_run,M,22,301.93848523069374
2024,mlli,1000mt_run,M,18,265.27269674354767
2024,mlli,1000mt_run,M,19,249.68168102188062
2024,mlli,1000mt_run,M,19,266.1735258764928
2024,mlli,1000mt_run,M,17,189.00794717001457
2024,mlli,1000mt_run,M,19,200.5386013236918
2024,mlli,1000mt_run,M,19,206.51041860698868
2024,mlli,1000mt_run,M,20,222.13215227512887
2024,mlli,1000mt_run,M,19,289.18916288272493
2024,mlli,1000mt_run,M,17,226.5370053427171
2024,mlli,1000mt_run,M,19,251.8481974061093
2024,mlli,1000mt_run,M,18,332.36295829373114
2024,mlli,1000mt_run,M,21,252.89932938905156
2024,mlli,1000mt_run,M,21,434.2509341080252
2024,mlli,1000mt_run,M,19,333.9829391994074
2024,mlli,1000mt_run,M,21,377.67374652794217
2024,mlli,1000mt_run,M,19,332.99867670536514
2024,mlli,1000mt_run,M,20,369.65801544596627
2024,mlli,1000mt_run,M,22,440.41848824744375
2024,mlli,1000mt_run,M,21,286.36077460845905
2024,mlli,1000mt_run,M,19,416.06541861275144
2024,mlli,1000mt_run,M,20,404.2641361399367
2024,mlli,1000mt_run,M,24,354.35100265819233
2024,mlli,1000mt_run,M,19,303.2365287366927
2024,mlli,1000mt_run,M,20,394.3277704628322
2024,mlli,1000mt_run,M,18,358.23043745617184
2024,mlli,1000mt_run,M,20,403.96057268128226
2024,mlli,1000mt_run,M,19,391.3111287314066
2024,mlli,1000mt_run,M,21,486.1067334792549
2024,mlli,1000mt_run,M,18,375.63866235161856
2024,mlli,1000mt_run,M,21,328.5901504426881
2024,mlli,1000mt_run,M,20,400.75653809737895
2024,mlli,1000mt_run,M,20,403.1998010383059
2024,mlli,1000mt_run,M,20,471.5512545144262
2024,mlli,1000mt_run,M,21,440.1066747548747
2024,mlli,1000mt_run,M,18,411.41226354897054
2024,mlli,1000mt_run,M,17,477.79817347317373
2024,mlli,1000mt_run,M,19,318.67421674062894
2024,mlli,1000mt_run,M,21,351.61490803501516
2024,mlli,1000mt_run,F,18,153.6566049570532
2024,mlli,1000mt_run,F,21,137.52019072511405
2024,mlli,1000mt_run,F,18,159.0054143496775
2024,mlli,1000mt_run,F,20,161.28677659669458
2024,mlli,1000mt_run,F,20,156.88136660423095
2024,mlli,1000mt_run,F,20,168.56076887647828
2024,mlli,1000mt_run,F,22,194.30112725701113
2024,mlli,1000mt_run,F,18,186.30763333781553
2024,mlli,1000mt_run,F,18,191.69757916492281
2024,mlli,1000mt_run,F,19,176.64520930367556
2024,mlli,1000mt_run,F,20,207.82916354753092
2024,mlli,1000mt_run,F,18,206.00025483772106
2024,mlli,1000mt_run,F,22,193.18855255610188
2024,mlli,1000mt_run,F,20,212.29034172542458
2024,mlli,1000mt_run,F,19,200.4151681605368
2024,mlli,1000mt_run,F,19,176.5327356681017
2024,mlli,1000mt_run,F,21,198.63751411348497
2024,mlli,1000mt_run,F,22,174.74011318507803
2024,mlli,1000mt_run,F,16,312.1656144627491
2024,mlli,1000mt_run,F,20,267.6035562726599
2024,mlli,1000mt_run,F,18,261.1266065498275
2024,mlli,1000mt_run,F,20,237.3153818686108
2024,mlli,1000mt_run,F,20,328.6819842563535
2024,mlli,1000mt_run,F,20,262.5825848606975
2024,mlli,1000mt_run,F,19,249.44026453617084
2024,mlli,1000mt_run,F,19,253.09758957656499
2024,mlli,1000mt_run,F,21,295.5508409065607
2024,mlli,1000mt_run,F,18,287.54131508947575
2024,mlli,1000mt_run,F,22,289.81116535660743
2024,mlli,1000mt_run,F,21,290.6794081443784
2024,mlli,1000mt_run,F,18,372.79908484178213
2024,mlli,1000mt_run,F,17,250.49207921353846
2024,mlli,1000mt_run,F,22,245.4123490045662
2024,mlli,1000mt_run,F,19,230.93890904410188
2024,mlli,1000mt_run,F,18,299.5670122836238
2024,mlli,1000mt_run,F,21,324.1906700506028
2024,mlli,1000mt_run,F,20,264.530522032566
2024,mlli,1000mt_run,F,20,229.67248910579866
2024,mlli,1000mt_run,F,20,230.4249016468205
2024,mlli,1000mt_run,F,20,301.2284538155857
2024,mlli,1000mt_run,F,20,305.67620021776526
2024,mlli,1000mt_run,F,21,296.07140487864933
2024,mlli,1000mt_run,F,17,238.05553405014268
2024,mlli,1000mt_run,F,19,281.14374350720254
2024,mlli,1000mt_run,F,21,275.600918838755
2024,mlli,1000mt_run,F,21,280.4970526429926
2024,mlli,1000mt_run,F,19,311.8285813415131
2024,mlli,1000mt_run,F,19,280.73258634118474
2024,mlli,1000mt_run,F,18,302.58785102745094
2024,mlli,1000mt_run,F,17,273.2437953354668
2024,mlli,1000mt_run,F,19,283.8777311371192
2024,mlli,1000mt_run,F,20,300.30183484024997
2024,mlli,1000mt_run,F,19,200.05652064692802
2024,mlli,1000mt_run,F,21,254.65578161484953
2024,mlli,1000mt_run,F,19,247.42211259394583
2024,mlli,1000mt_run,F,20,239.3338632843196
2024,mlli,1000mt_run,F,19,256.79317194111917
2024,mlli,1000mt_run,F,20,341.757182939251
2024,mlli,1000mt_run,F,18,228.44010644672431
2024,mlli,1000mt_run,F,19,316.4773610203911
2024,mlli,1000mt_run,F,19,189.22225096244136
2024,mlli,1000mt_run,F,20,253.9255185606828
2024,mlli,1000mt_run,F,22,277.81214712504027
2024,mlli,1000mt_run,F,18,298.13867190524536
2024,mlli,1000mt_run,F,21,304.13887583005703
2024,mlli,1000mt_run,F,18,308.0806672895964
2024,mlli,1000mt_run,F,20,253.261196532075
2024,mlli,1000mt_run,F,19,247.80711395210076
2024,mlli,1000mt_run,F,19,311.1828423003434
2024,mlli,1000mt_run,F,22,260.8173924056825
2024,mlli,1000mt_run,F,19,208.76705647977974
2024,mlli,1000mt_run,F,22,215.60221372783292
2024,mlli,1000mt_run,F,18,225.86629027192265
2024,mlli,1000mt_run,F,20,293.8637157145807
2024,mlli,1000mt_run,F,19,276.8364353313871
2024,mlli,1000mt_run,F,18,431.4291212440661
2024,mlli,1000mt_run,F,20,364.36484121980794
2024,mlli,1000mt_run,F,19,399.51238146460287
2024,mlli,1000mt_run,F,21,427.5354236380402
2024,mlli,1000mt_run,F,18,371.4392076167857
2024,mlli,1000mt_run,F,20,417.4065142534447
2024,mlli,1000mt_run,F,20,350.28444353600094
2024,mlli,1000mt_run,F,22,368.2167692060957
2024,mlli,1000mt_run,F,20,367.09572636010023
2024,mlli,1000mt_run,F,19,318.2496212646576
2024,mlli,1000mt_run,F,17,419.2183488471349
2024,mlli,1000mt_run,F,19,361.8358595878366
2024,mlli,1000mt_run,F,21,390.74964712366125
2024,mlli,1000mt_run,F,20,418.84479953435454
2024,mlli,1000mt_run,F,18,416.79187056179666
2024,mlli,1000mt_run,F,20,429.92310653836716
2024,mlli,1000mt_run,F,20,384.0908709294346
2024,mlli,1000mt_run,F,19,364.60210127735076
2024,mlli,1000mt_run,F,20,385.21690734561605
2024,mlli,25mt_swim,M,20,11.743773663803545
2024,mlli,25mt_swim,M,21,10.668012715007604
2024,mlli,25mt_swim,M,16,12.100360956645165
2024,mlli,25mt_swim,M,15,12.252451773112972
2024,mlli,25mt_swim,M,21,9.939171849076931
2024,mlli,25mt_swim,M,19,12.697820493137682
2024,mlli,25mt_swim,M,21,14.127840403167285
2024,mlli,25mt_swim,M,22,13.683757407656417
2024,mlli,25mt_swim,M,19,13.98319884249571
2024,mlli,25mt_swim,M,19,13.14695607242642
2024,mlli,25mt_swim,M,21,14.879397974862828
2024,mlli,25mt_swim,M,21,14.777791935428949
2024,mlli,25mt_swim,M,20,14.066030697561215
2024,mlli,25mt_swim,M,21,15.127241206968034
2024,mlli,25mt_swim,M,19,14.467509342252045
2024,mlli,25mt_swim,M,20,13.140707537116763
2024,mlli,25mt_swim,M,19,14.368750784082499
2024,mlli,25mt_swim,M,21,13.041117399171002
2024,mlli,25mt_swim,M,18,14.878450301307273
2024,mlli,25mt_swim,M,19,13.950074089013746
2024,mlli,25mt_swim,M,20,18.037844091136847
2024,mlli,25mt_swim,M,16,16.79767613899015
2024,mlli,25mt_swim,M,22,21.556353346685075
2024,mlli,25mt_swim,M,17,18.113676294827993
2024,mlli,25mt_swim,M,19,17.42918044459223
2024,mlli,25mt_swim,M,19,17.619666123779425
2024,mlli,25mt_swim,M,19,19.830772963883373
2024,mlli,25mt_swim,M,16,19.413610160910196
2024,mlli,25mt_swim,M,20,19.531831528989972
2024,mlli,25mt_swim,M,20,19.577052507519706
2024,mlli,25mt_swim,M,20,23.85411900217615
2024,mlli,25mt_swim,M,20,17.483962459038462
2024,mlli,25mt_swim,M,21,17.219393177321155
2024,mlli,25mt_swim,M,19,16.465568179380305
2024,mlli,25mt_swim,M,19,20.039948556438738
2024,mlli,25mt_swim,M,21,21.32243073180223
2024,mlli,25mt_swim,M,18,18.215131355862813
2024,mlli,25mt_swim,M,19,16.39960880759368
2024,mlli,25mt_swim,M,18,16.438796960771903
2024,mlli,25mt_swim,M,21,20.126481969561752
2024,mlli,25mt_swim,M,19,20.358135428008605
2024,mlli,25mt_swim,M,21,19.857885670762986
2024,mlli,25mt_swim,M,20,16.836225731778264
2024,mlli,25mt_swim,M,18,19.0804033076668
2024,mlli,25mt_swim,M,19,18.79171452285182
2024,mlli,25mt_swim,M,18,19.04672149182253
2024,mlli,25mt_swim,M,17,20.678571944870473
2024,mlli,25mt_swim,M,20,19.058988871936705
2024,mlli,25mt_swim,M,18,20.197283907679736
2024,mlli,25mt_swim,M,19,18.66894767372223
2024,mlli,25mt_swim,M,19,19.22279849672496
2024,mlli,25mt_swim,M,22,20.07822056459635
2024,mlli,25mt_swim,M,19,14.857110450360834
2024,mlli,25mt_swim,M,19,17.700821959106747
2024,mlli,25mt_swim,M,19,17.324068364268012
2024,mlli,25mt_swim,M,18,16.902805379391644
2024,mlli,25mt_swim,M,20,17.81214437193329
2024,mlli,25mt_swim,M,20,22.23735327808599
2024,mlli,25mt_swim,M,19,16.335422210766893
2024,mlli,25mt_swim,M,18,20.9206958864787
2024,mlli,25mt_swim,M,18,14.292825570960488
2024,mlli,25mt_swim,M,21,17.662787425035564
2024,mlli,25mt_swim,M,18,18.906882662762513
2024,mlli,25mt_swim,M,19,19.965555828398195
2024,mlli,25mt_swim,M,18,20.278066449482136
2024,mlli,25mt_swim,M,18,20.483368087999814
2024,mlli,25mt_swim,M,20,17.628187319378906
2024,mlli,25mt_swim,M,17,17.34412051833858
2024,mlli,25mt_swim,M,21,20.644939703142885
2024,mlli,25mt_swim,M,20,18.021739187795962
2024,mlli,25mt_swim,M,21,15.310784191655195
2024,mlli,25mt_swim,M,19,15.666781964991298
2024,mlli,25mt_swim,M,18,16.201369284995973
2024,mlli,25mt_swim,M,16,19.74290186013441
2024,mlli,25mt_swim,M,18,18.856064340176413
2024,mlli,25mt_swim,M,20,20.22621338516942
2024,mlli,25mt_swim,M,20,17.431868384158665
2024,mlli,25mt_swim,M,20,18.896349227691786
2024,mlli,25mt_swim,M,18,20.063975984918343
2024,mlli,25mt_swim,M,18,17.726633650699405
2024,mlli,25mt_swim,M,21,19.64193809389353
2024,mlli,25mt_swim,M,17,23.014222176800047
2024,mlli,25mt_swim,M,18,23.910838460304785
2024,mlli,25mt_swim,M,22,23.85478631800501
2024,mlli,25mt_swim,M,20,21.41248106323288
2024,mlli,25mt_swim,M,21,26.460917442356745
2024,mlli,25mt_swim,M,19,23.59179297939183
2024,mlli,25mt_swim,M,18,25.037482356183062
2024,mlli,25mt_swim,M,19,26.442239976717726
2024,mlli,25mt_swim,M,20,26.339593528089832
2024,mlli,25mt_swim,M,21,26.99615532691836
2024,mlli,25mt_swim,M,22,24.70454354647173
2024,mlli,25mt_swim,M,19,23.730105063867537
2024,mlli,25mt_swim,M,20,24.7608453672808
2024,mlli,25mt_swim,M,18,19.93799669812591
2024,mlli,25mt_swim,M,19,20.658662582730738
2024,mlli,25mt_swim,M,19,21.031901162936794
2024,mlli,25mt_swim,M,18,22.008259517195555
2024,mlli,25mt_swim,M,18,26.199322680170308
2024,mlli,25mt_swim,M,23,22.283562833919817
2024,mlli,25mt_swim,M,18,23.86551233788183
2024,mlli,25mt_swim,F,22,11.743773663803545
2024,mlli,25mt_swim,F,19,10.668012715007604
2024,mlli,25mt_swim,F,20,12.100360956645165
2024,mlli,25mt_swim,F,17,12.252451773112972
2024,mlli,25mt_swim,F,22,9.939171849076931
2024,mlli,25mt_swim,F,20,12.697820493137682
2024,mlli,25mt_swim,F,17,14.127840403167285
2024,mlli,25mt_swim,F,20,13.683757407656417
2024,mlli,25mt_swim,F,21,13.98319884249571
2024,mlli,25mt_swim,F,17,13.14695607242642
2024,mlli,25mt_swim,F,22,14.879397974862828
2024,mlli,25mt_swim,F,19,14.777791935428949
2024,mlli,25mt_swim,F,19,14.066030697561215
2024,mlli,25mt_swim,F,17,15.127241206968034
2024,mlli,25mt_swim,F,19,14.467509342252045
2024,mlli,25mt_swim,F,21,13.140707537116763
2024,mlli,25mt_swim,F,20,14.368750784082499
2024,mlli,25mt_swim,F,19,13.041117399171002
2024,mlli,25mt_swim,F,18,14.878450301307273
2024,mlli,25mt_swim,F,18,13.950074089013746
2024,mlli,25mt_swim,F,21,13.81513763645474
2024,mlli,25mt_swim,F,19,13.319070455596059
2024,mlli,25mt_swim,F,18,21.556353346685075
2024,mlli,25mt_swim,F,21,18.113676294827993
2024,mlli,25mt_swim,F,19,17.42918044459223
2024,mlli,25mt_swim,F,22,17.619666123779425
2024,mlli,25mt_swim,F,22,19.830772963883373
2024,mlli,25mt_swim,F,20,19.413610160910196
2024,mlli,25mt_swim,F,18,19.531831528989972
2024,mlli,25mt_swim,F,19,19.577052507519706
2024,mlli,25mt_swim,F,21,23.85411900217615
2024,mlli,25mt_swim,F,21,17.483962459038462
2024,mlli,25mt_swim,F,19,17.219393177321155
2024,mlli,25mt_swim,F,21,16.465568179380305
2024,mlli,25mt_swim,F,20,20.039948556438738
2024,mlli,25mt_swim,F,17,21.32243073180223
2024,mlli,25mt_swim,F,20,18.215131355862813
2024,mlli,25mt_swim,F,19,16.39960880759368
2024,mlli,25mt_swim,F,20,16.438796960771903
2024,mlli,25mt_swim,F,19,20.126481969561752
2024,mlli,25mt_swim,F,22,20.358135428008605
2024,mlli,25mt_swim,F,20,19.857885670762986
2024,mlli,25mt_swim,F,18,16.836225731778264
2024,mlli,25mt_swim,F,19,19.0804033076668
2024,mlli,25mt_swim,F,22,18.79171452285182
2024,mlli,25mt_swim,F,19,19.04672149182253
2024,mlli,25mt_swim,F,18,20.678571944870473
2024,mlli,25mt_swim,F,20,19.058988871936705
2024,mlli,25mt_swim,F,20,20.197283907679736
2024,mlli,25mt_swim,F,20,18.66894767372223
2024,mlli,25mt_swim,F,19,19.22279849672496
2024,mlli,25mt_swim,F,19,20.07822056459635
2024,mlli,25mt_swim,F,19,14.857110450360834
2024,mlli,25mt_swim,F,21,17.700821959106747
2024,mlli,25mt_swim,F,19,17.324068364268012
2024,mlli,25mt_swim,F,20,16.902805379391644
2024,mlli,25mt_swim,F,24,17.81214437193329
2024,mlli,25mt_swim,F,20,22.23735327808599
2024,mlli,25mt_swim,F,20,16.335422210766893
2024,mlli,25mt_swim,F,20,20.9206958864787
2024,mlli,25mt_swim,F,18,14.292825570960488
2024,mlli,25mt_swim,F,21,17.662787425035564
2024,mlli,25mt_swim,F,19,18.906882662762513
2024,mlli,25mt_swim,F,22,19.965555828398195
2024,mlli,25mt_swim,F,19,20.278066449482136
2024,mlli,25mt_swim,F,22,20.483368087999814
2024,mlli,25mt_swim,F,19,17.628187319378906
2024,mlli,25mt_swim,F,21,17.34412051833858
2024,mlli,25mt_swim,F,19,20.644939703142885
2024,mlli,25mt_swim,F,22,18.021739187795962
2024,mlli,25mt_swim,F,23,15.310784191655195
2024,mlli,25mt_swim,F,20,15.666781964991298
2024,mlli,25mt_swim,F,19,16.201369284995973
2024,mlli,25mt_swim,F,19,19.74290186013441
2024,mlli,25mt_swim,F,20,18.856064340176413
2024,mlli,25mt_swim,F,20,20.22621338516942
2024,mlli,25mt_swim,F,20,17.431868384158665
2024,mlli,25mt_swim,F,21,18.896349227691786
2024,mlli,25mt_swim,F,19,20.063975984918343
2024,mlli,25mt_swim,F,20,17.726633650699405
2024,mlli,25mt_swim,F,19,19.64193809389353
2024,mlli,25mt_swim,F,19,16.84518514733337
2024,mlli,25mt_swim,F,21,17.59236538358732
2024,mlli,25mt_swim,F,19,17.54565526500418
2024,mlli,25mt_swim,F,19,15.510400886027401
2024,mlli,25mt_swim,F,19,19.717431201963954
2024,mlli,25mt_swim,F,19,17.32649414949319
2024,mlli,25mt_swim,F,19,18.53123529681922
2024,mlli,25mt_swim,F,19,19.701866647264772
2024,mlli,25mt_swim,F,23,19.61632794007486
2024,mlli,25mt_swim,F,18,26.99615532691836
2024,mlli,25mt_swim,F,18,24.70454354647173
2024,mlli,25mt_swim,F,21,23.730105063867537
2024,mlli,25mt_swim,F,17,24.7608453672808
2024,mlli,25mt_swim,F,20,19.93799669812591
2024,mlli,25mt_swim,F,18,20.658662582730738
2024,mlli,25mt_swim,F,18,21.031901162936794
2024,mlli,25mt_swim,F,17,22.008259517195555
2024,mlli,25mt_swim,F,20,26.199322680170308
2024,mlli,25mt_swim,F,18,22.283562833919817
2024,mlli,25mt_swim,F,20,23.86551233788183
2024,mlli,25mt_swim,F,19,28.897684893358196
2024,mlli,25mt_swim,F,21,23.931208086815722
2024,mlli,25mt_swim,F,19,27.21254670540126
2024,mlli,25mt_swim,F,22,22.19914695997037
2024,mlli,25mt_swim,F,21,24.38368732639711
2024,mlli,25mt_swim,F,22,22.149933835268257
2024,mlli,25mt_swim,F,18,23.98290077229831
2024,mlli,25mt_swim,F,20,27.520924412372185
2024,mlli,25mt_swim,F,21,19.818038730422955
2024,mlli,25mt_swim,F,21,26.303270930637574
2024,mlli,25mt_swim,F,17,25.713206806996833
2024,mlli,push_ups,M,18,78.0
2024,mlli,push_ups,M,18,65.0
2024,mlli,push_ups,M,21,83.0
2024,mlli,push_ups,M,20,84.0
2024,mlli,push_ups,M,17,55.0
2024,mlli,push_ups,M,20,45.0
2024,mlli,push_ups,M,20,56.0
2024,mlli,push_ups,M,20,52.0
2024,mlli,push_ups,M,19,55.0
2024,mlli,push_ups,M,18,48.0
2024,mlli,push_ups,M,18,62.0
2024,mlli,push_ups,M,20,61.0
2024,mlli,push_ups,M,17,56.0
2024,mlli,push_ups,M,18,64.0
2024,mlli,push_ups,M,21,59.0
2024,mlli,push_ups,M,21,48.0
2024,mlli,push_ups,M,20,58.0
2024,mlli,push_ups,M,19,47.0
2024,mlli,push_ups,M,21,62.0
2024,mlli,push_ups,M,17,55.0
2024,mlli,push_ups,M,18,54.0
2024,mlli,push_ups,M,19,50.0
2024,mlli,push_ups,M,20,42.0
2024,mlli,push_ups,M,17,28.0
2024,mlli,push_ups,M,21,26.0
2024,mlli,push_ups,M,19,26.0
2024,mlli,push_ups,M,19,35.0
2024,mlli,push_ups,M,19,34.0
2024,mlli,push_ups,M,21,34.0
2024,mlli,push_ups,M,18,34.0
2024,mlli,push_ups,M,17,51.0
2024,mlli,push_ups,M,20,26.0
2024,mlli,push_ups,M,20,25.0
2024,mlli,push_ups,M,20,22.0
2024,mlli,push_ups,M,16,36.0
2024,mlli,push_ups,M,20,41.0
2024,mlli,push_ups,M,19,29.0
2024,mlli,push_ups,M,18,22.0
2024,mlli,push_ups,M,20,22.0
2024,mlli,push_ups,M,21,37.0
2024,mlli,push_ups,M,18,37.0
2024,mlli,push_ups,M,19,35.0
2024,mlli,push_ups,M,18,23.0
2024,mlli,push_ups,M,20,32.0
2024,mlli,push_ups,M,19,31.0
2024,mlli,push_ups,M,20,32.0
2024,mlli,push_ups,M,19,39.0
2024,mlli,push_ups,M,17,32.0
2024,mlli,push_ups,M,20,37.0
2024,mlli,push_ups,M,20,31.0
2024,mlli,push_ups,M,21,33.0
2024,mlli,push_ups,M,18,36.0
2024,mlli,push_ups,M,20,15.0
2024,mlli,push_ups,M,22,27.0
2024,mlli,push_ups,M,19,25.0
2024,mlli,push_ups,M,21,24.0
2024,mlli,push_ups,M,20,27.0
2024,mlli,push_ups,M,20,45.0
2024,mlli,push_ups,M,18,21.0
2024,mlli,push_ups,M,18,40.0
2024,mlli,push_ups,M,17,13.0
2024,mlli,push_ups,M,18,27.0
2024,mlli,push_ups,M,20,32.0
2024,mlli,push_ups,M,21,36.0
2024,mlli,push_ups,M,19,37.0
2024,mlli,push_ups,M,20,38.0
2024,mlli,push_ups,M,21,27.0
2024,mlli,push_ups,M,17,25.0
2024,mlli,push_ups,M,19,39.0
2024,mlli,push_ups,M,21,28.0
2024,mlli,push_ups,M,20,17.0
2024,mlli,push_ups,M,20,19.0
2024,mlli,push_ups,M,20,21.0
2024,mlli,push_ups,M,19,35.0
2024,mlli,push_ups,M,21,31.0
2024,mlli,push_ups,M,20,37.0
2024,mlli,push_ups,M,19,26.0
2024,mlli,push_ups,M,21,32.0
2024,mlli,push_ups,M,21,36.0
2024,mlli,push_ups,M,20,27.0
2024,mlli,push_ups,M,20,35.0
2024,mlli,push_ups,M,19,23.0
